"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"California","Tulare",2014,365,44,197,97,27,0,0,172,145,84,0,0,199,165,1
"California","Tuolumne",2014,334,214,104,16,0,0,0,133,87,46,0,0,334,0,0
"California","Ventura",2014,365,101,249,15,0,0,0,150,87,58,0,1,174,186,4
"California","Yolo",2014,365,215,149,1,0,0,0,101,63,46,0,2,163,200,0
"Colorado","Adams",2014,365,222,138,5,0,0,0,124,71,48,0,92,199,50,24
"Colorado","Alamosa",2014,365,345,18,2,0,0,0,124,37,19,0,0,0,27,338
"Colorado","Arapahoe",2014,364,261,102,1,0,0,0,122,61,45,0,0,347,17,0
"Colorado","Archuleta",2014,336,335,1,0,0,0,0,51,29,17,0,0,0,0,336
"Colorado","Boulder",2014,360,254,101,5,0,0,0,126,71,45,0,0,328,32,0
"Colorado","Chaffee",2014,150,103,47,0,0,0,0,100,77,47,0,0,150,0,0
"Colorado","Clear Creek",2014,267,169,83,15,0,0,0,150,90,47,0,0,267,0,0
"Colorado","Delta",2014,118,117,1,0,0,0,0,77,32,21,0,0,0,0,118
"Colorado","Denver",2014,365,152,210,2,1,0,0,152,74,53,0,75,115,173,2
"Colorado","Douglas",2014,363,238,116,9,0,0,0,124,74,44,0,0,346,17,0
"Colorado","El Paso",2014,365,273,92,0,0,0,0,90,64,45,0,0,346,19,0
"Colorado","Fremont",2014,59,58,1,0,0,0,0,51,27,15,0,0,0,0,59
"Colorado","Garfield",2014,365,299,64,2,0,0,0,108,58,44,0,0,358,7,0
"Colorado","Gunnison",2014,365,307,58,0,0,0,0,90,58,44,0,0,356,0,9
"Colorado","Jackson",2014,363,341,22,0,0,0,0,77,48,40,1,0,357,5,0
"Colorado","Jefferson",2014,365,228,121,16,0,0,0,140,84,46,0,0,365,0,0
"Colorado","La Plata",2014,365,279,85,1,0,0,0,101,64,44,0,0,360,5,0
"Colorado","Larimer",2014,365,196,152,17,0,0,0,140,80,50,0,0,348,17,0
"Colorado","Mesa",2014,365,216,148,1,0,0,0,101,67,48,0,0,248,116,1
"Colorado","Moffat",2014,270,236,34,0,0,0,0,90,51,43,0,0,270,0,0
"Colorado","Montezuma",2014,365,285,80,0,0,0,0,93,61,45,0,0,355,10,0
"Colorado","Park",2014,338,232,104,2,0,0,0,115,74,47,0,0,338,0,0
"Colorado","Pitkin",2014,115,115,0,0,0,0,0,44,23,12,0,0,0,61,54
"Colorado","Prowers",2014,358,330,19,2,6,1,0,247,43,19,0,0,0,0,358
"Colorado","Pueblo",2014,124,110,13,1,0,0,0,110,52,28,0,0,0,98,26
"Colorado","Rio Blanco",2014,365,264,101,0,0,0,0,87,55,45,0,1,232,132,0
"Colorado","Routt",2014,346,334,12,0,0,0,0,65,35,15,0,0,0,0,346
"Colorado","San Juan",2014,118,118,0,0,0,0,0,37,22,10,0,0,0,118,0
"Colorado","San Miguel",2014,274,205,69,0,0,0,0,93,64,45,0,0,227,0,47
"Colorado","Weld",2014,365,239,122,4,0,0,0,126,74,46,1,0,324,39,1
"Connecticut","Fairfield",2014,365,151,200,12,2,0,0,164,84,53,0,4,113,248,0
"Connecticut","Hartford",2014,365,159,196,10,0,0,0,143,71,52,0,3,73,289,0
"Connecticut","Litchfield",2014,365,243,120,2,0,0,0,129,61,44,0,0,191,174,0
"Connecticut","Middlesex",2014,182,140,31,10,1,0,0,151,80,43,0,0,182,0,0
"Connecticut","New Haven",2014,365,174,183,8,0,0,0,126,76,51,0,4,127,234,0
"Connecticut","New London",2014,355,236,118,1,0,0,0,104,65,43,0,0,142,213,0
"Connecticut","Tolland",2014,178,141,28,9,0,0,0,140,74,41,0,0,178,0,0
"Connecticut","Windham",2014,354,328,25,1,0,0,0,101,48,34,0,0,354,0,0
"Country Of Mexico","BAJA CALIFORNIA NORTE",2014,51,11,27,8,5,0,0,187,143,65,0,0,0,0,51
"Country Of Mexico","CHIHUAHUA STATE",2014,214,210,4,0,0,0,0,65,43,31,60,0,154,0,0
"Delaware","Kent",2014,364,230,133,1,0,0,0,108,62,46,0,0,160,204,0
"Delaware","New Castle",2014,365,140,214,10,1,0,0,153,80,54,0,2,117,246,0
"Delaware","Sussex",2014,365,199,165,1,0,0,0,105,67,49,0,0,168,197,0
"District Of Columbia","District of Columbia",2014,365,145,216,4,0,0,0,140,71,53,0,5,117,243,0
"Florida","Alachua",2014,361,282,79,0,0,0,0,77,55,40,0,0,142,219,0
"Florida","Baker",2014,362,347,15,0,0,0,0,74,46,33,0,0,362,0,0
"Florida","Bay",2014,365,219,146,0,0,0,0,100,63,46,0,0,122,243,0
"Florida","Brevard",2014,365,257,108,0,0,0,0,87,58,42,0,0,168,197,0
"Florida","Broward",2014,365,249,114,2,0,0,0,115,58,43,0,9,103,253,0
"Florida","Citrus",2014,120,97,23,0,0,0,0,82,55,34,0,0,0,120,0
"Florida","Collier",2014,365,265,100,0,0,0,0,79,56,42,0,0,117,248,0
"Florida","Columbia",2014,338,287,51,0,0,0,0,82,54,36,0,0,273,65,0
"Florida","Duval",2014,365,183,178,4,0,0,0,126,65,50,0,2,120,243,0
"Florida","Escambia",2014,365,194,167,4,0,0,0,126,64,49,0,0,105,260,0
"Florida","Flagler",2014,360,335,25,0,0,0,0,90,47,35,0,0,360,0,0
"Florida","Hamilton",2014,271,132,139,0,0,0,0,75,61,51,0,0,0,271,0
"Florida","Highlands",2014,350,327,23,0,0,0,0,77,47,32,0,0,350,0,0
"Florida","Hillsborough",2014,365,157,202,6,0,0,0,115,71,52,0,1,89,275,0
"Florida","Holmes",2014,365,205,160,0,0,0,0,100,59,46,0,0,94,271,0
"Florida","Indian River",2014,349,315,33,1,0,0,0,105,50,37,0,0,349,0,0
"Florida","Lake",2014,362,331,29,2,0,0,0,108,50,33,0,0,362,0,0
"Florida","Lee",2014,365,265,100,0,0,0,0,93,58,42,0,0,140,221,4
"Florida","Leon",2014,365,158,206,0,1,0,0,159,65,52,0,0,48,317,0
"Florida","Liberty",2014,351,343,8,0,0,0,0,61,44,32,0,0,351,0,0
"Florida","Manatee",2014,365,333,31,1,0,0,0,101,50,36,0,0,365,0,0
"Florida","Marion",2014,365,224,141,0,0,0,0,97,58,45,0,0,97,268,0
"Florida","Martin",2014,363,276,86,1,0,0,0,101,55,41,0,0,148,215,0
"Florida","Miami-Dade",2014,365,161,203,1,0,0,0,123,63,52,0,2,51,312,0
"Florida","Nassau",2014,266,142,124,0,0,0,0,74,63,48,0,0,0,266,0
"Florida","Okaloosa",2014,364,336,27,1,0,0,0,115,47,35,0,0,348,0,16
"Florida","Orange",2014,362,236,125,1,0,0,0,126,60,45,0,0,110,252,0
"Florida","Osceola",2014,348,316,32,0,0,0,0,100,50,33,0,0,348,0,0
"Florida","Palm Beach",2014,365,253,110,2,0,0,0,119,61,42,0,0,165,200,0
"Florida","Pasco",2014,365,331,33,1,0,0,0,108,50,35,0,0,365,0,0
"Florida","Pinellas",2014,365,212,152,1,0,0,0,112,62,47,0,1,78,286,0
"Florida","Polk",2014,364,206,158,0,0,0,0,87,61,48,0,0,89,275,0
"Florida","Putnam",2014,292,292,0,0,0,0,0,35,20,14,0,0,0,0,292
"Florida","Santa Rosa",2014,365,213,149,3,0,0,0,136,62,46,0,0,114,251,0
"Florida","Sarasota",2014,365,202,162,1,0,0,0,105,65,48,0,0,87,278,0
"Florida","Seminole",2014,364,326,38,0,0,0,0,97,51,36,0,0,318,41,5
"Florida","St. Lucie",2014,360,343,16,1,0,0,0,122,48,34,0,0,360,0,0
"Florida","Volusia",2014,365,244,120,1,0,0,0,108,58,43,0,0,124,241,0
"Florida","Wakulla",2014,319,276,42,0,1,0,0,152,54,36,0,0,262,57,0
"Georgia","Bibb",2014,365,130,233,2,0,0,0,112,67,54,0,0,38,327,0
"Georgia","Charlton",2014,116,95,21,0,0,0,0,96,55,34,0,0,0,116,0
"Georgia","Chatham",2014,333,144,189,0,0,0,0,80,62,52,0,0,27,306,0
"Georgia","Chattooga",2014,245,227,18,0,0,0,0,77,49,36,0,0,245,0,0
"Georgia","Clarke",2014,356,164,192,0,0,0,0,93,65,52,0,0,53,303,0
"Georgia","Clayton",2014,122,46,76,0,0,0,0,85,63,53,0,0,0,122,0
"Georgia","Cobb",2014,307,136,169,2,0,0,0,119,65,52,0,0,24,283,0
"Georgia","Coffee",2014,61,34,27,0,0,0,0,70,56,47,0,0,0,61,0
"Georgia","Columbia",2014,240,214,26,0,0,0,0,80,51,40,0,0,240,0,0
"Georgia","Coweta",2014,357,213,141,3,0,0,0,108,62,45,0,0,65,292,0
"Georgia","Dawson",2014,245,218,26,1,0,0,0,101,51,37,0,0,245,0,0
"Georgia","DeKalb",2014,365,86,276,3,0,0,0,122,73,56,0,0,35,330,0
"Georgia","Dougherty",2014,359,127,231,1,0,0,0,111,69,54,0,0,0,359,0
"Georgia","Douglas",2014,238,194,42,2,0,0,0,126,61,41,0,0,238,0,0
"Georgia","Floyd",2014,362,62,299,1,0,0,0,109,75,60,0,0,0,362,0
"Georgia","Fulton",2014,364,163,194,7,0,0,0,140,67,52,1,10,82,271,0
"Georgia","Glynn",2014,332,212,120,0,0,0,0,89,59,44,0,0,78,254,0
"Georgia","Gwinnett",2014,365,191,172,2,0,0,0,105,63,49,0,0,92,273,0
"Georgia","Hall",2014,318,114,204,0,0,0,0,96,69,55,0,0,0,318,0
"Georgia","Henry",2014,351,185,160,5,1,0,0,159,64,48,0,0,91,260,0
"Georgia","Houston",2014,348,115,230,3,0,0,0,129,68,55,0,0,0,348,0
"Georgia","Lowndes",2014,339,164,175,0,0,0,0,90,64,51,0,0,0,339,0
"Georgia","Murray",2014,266,224,41,1,0,0,0,108,56,39,0,0,206,60,0
"Georgia","Muscogee",2014,365,181,183,1,0,0,0,102,66,51,0,0,56,309,0
"Georgia","Paulding",2014,364,125,239,0,0,0,0,95,65,54,4,2,31,327,0
"Georgia","Pike",2014,359,313,45,1,0,0,0,108,54,37,0,0,359,0,0
"Georgia","Richmond",2014,361,160,201,0,0,0,0,93,66,52,0,0,57,304,0
"Georgia","Rockdale",2014,363,309,47,7,0,0,0,150,58,34,0,119,244,0,0
"Georgia","Sumter",2014,244,229,15,0,0,0,0,77,49,38,0,0,244,0,0
"Georgia","Walker",2014,354,155,199,0,0,0,0,84,65,52,0,0,0,354,0
"Georgia","Washington",2014,114,54,60,0,0,0,0,73,60,52,0,0,0,114,0
"Georgia","Wilkinson",2014,111,45,65,1,0,0,0,145,65,53,0,0,0,111,0
"Hawaii","Hawaii",2014,358,59,297,2,0,0,0,118,67,58,0,0,0,358,0
"Hawaii","Honolulu",2014,359,325,33,0,1,0,0,195,49,32,2,1,146,207,3
"Hawaii","Kauai",2014,341,322,19,0,0,0,0,61,42,23,0,36,0,305,0
"Hawaii","Maui",2014,341,305,35,1,0,0,0,136,51,29,0,0,0,341,0
"Idaho","Ada",2014,365,277,87,0,1,0,0,152,61,41,3,62,249,42,9
"Idaho","Bannock",2014,365,301,64,0,0,0,0,99,55,32,0,0,0,320,45
"Idaho","Benewah",2014,362,199,150,13,0,0,0,136,77,46,0,0,0,362,0
"Idaho","Bonner",2014,321,319,2,0,0,0,0,62,22,10,0,0,0,0,321
"Idaho","Butte",2014,349,325,24,0,0,0,0,93,49,39,0,0,344,5,0
"Idaho","Canyon",2014,365,346,18,0,1,0,0,158,40,15,0,0,0,49,316
"Idaho","Custer",2014,110,107,3,0,0,0,0,54,29,9,0,0,0,110,0
"Idaho","Franklin",2014,359,318,39,2,0,0,0,105,53,25,0,0,0,359,0
"Idaho","Lemhi",2014,348,171,160,16,1,0,0,157,83,52,0,0,0,348,0
"Idaho","Shoshone",2014,365,186,165,13,1,0,0,151,82,49,0,0,0,364,1
"Illinois","Adams",2014,213,192,21,0,0,0,0,90,50,37,0,0,213,0,0
"Illinois","Champaign",2014,365,277,87,1,0,0,0,101,64,38,0,0,291,74,0
"Illinois","Clark",2014,211,185,26,0,0,0,0,90,51,39,0,0,211,0,0
"Illinois","Cook",2014,365,76,281,8,0,0,0,143,80,59,0,24,47,275,19
"Illinois","DuPage",2014,234,183,49,2,0,0,0,101,65,39,0,0,167,67,0
"Illinois","Effingham",2014,212,187,25,0,0,0,0,90,51,38,0,0,212,0,0
"Illinois","Hamilton",2014,231,177,54,0,0,0,0,93,61,41,0,0,192,39,0
"Illinois","Jersey",2014,233,178,54,1,0,0,0,101,64,40,0,0,191,42,0
"Illinois","Jo Daviess",2014,353,324,28,1,0,0,0,108,49,35,0,0,353,0,0
"Illinois","Kane",2014,363,314,48,1,0,0,0,101,55,34,0,0,323,40,0
"Illinois","Lake",2014,355,317,33,5,0,0,0,129,51,35,0,0,355,0,0
"Illinois","Macon",2014,365,214,151,0,0,0,0,90,67,45,0,0,170,195,0
"Illinois","Macoupin",2014,214,192,22,0,0,0,0,93,51,38,0,0,214,0,0
"Illinois","Madison",2014,365,165,191,9,0,0,0,137,77,53,0,0,181,179,5
"Illinois","McHenry",2014,364,248,113,3,0,0,0,136,61,42,0,0,181,183,0
"Illinois","McLean",2014,363,312,51,0,0,0,0,100,58,37,0,0,328,35,0
"Illinois","Peoria",2014,365,204,161,0,0,0,0,100,66,46,0,0,140,225,0
"Illinois","Randolph",2014,230,159,67,4,0,0,0,122,71,44,0,0,193,37,0
"Illinois","Rock Island",2014,349,311,38,0,0,0,0,74,54,34,0,0,315,34,0
"Illinois","Saint Clair",2014,365,194,169,2,0,0,0,125,67,49,0,17,136,212,0
"Illinois","Sangamon",2014,358,319,39,0,0,0,0,80,51,33,0,0,313,45,0
"Illinois","Will",2014,362,171,191,0,0,0,0,97,67,51,0,0,107,255,0
"Illinois","Winnebago",2014,342,304,36,2,0,0,0,105,53,34,0,0,327,15,0
"Indiana","Allen",2014,359,112,241,6,0,0,0,147,77,55,0,0,42,317,0
"Indiana","Bartholomew",2014,364,234,129,1,0,0,0,108,67,43,0,97,133,134,0
"Indiana","Boone",2014,183,143,38,2,0,0,0,108,64,42,0,0,183,0,0
"Indiana","Brown",2014,119,112,7,0,0,0,0,71,49,39,0,0,119,0,0
"Indiana","Carroll",2014,173,144,28,1,0,0,0,108,58,41,0,0,173,0,0
"Indiana","Clark",2014,335,123,210,2,0,0,0,122,74,54,0,0,62,273,0
"Indiana","Delaware",2014,240,184,55,1,0,0,0,130,61,41,0,0,139,101,0
"Indiana","Dubois",2014,122,49,73,0,0,0,0,97,69,53,0,0,0,122,0
"Indiana","Elkhart",2014,360,82,268,10,0,0,0,126,78,58,0,0,21,339,0
"Indiana","Floyd",2014,361,91,267,3,0,0,0,119,74,56,0,0,60,301,0
"Indiana","Greene",2014,244,166,78,0,0,0,0,88,64,45,0,0,154,90,0
"Indiana","Hamilton",2014,358,191,165,2,0,0,0,129,66,48,0,0,69,289,0
"Indiana","Hancock",2014,183,181,2,0,0,0,0,67,45,34,0,0,183,0,0
"Indiana","Hendricks",2014,183,175,8,0,0,0,0,77,47,36,0,0,183,0,0
"Indiana","Henry",2014,121,66,54,1,0,0,0,119,64,48,0,0,0,121,0
"Indiana","Howard",2014,261,101,160,0,0,0,0,84,66,53,0,0,0,261,0
"Indiana","Huntington",2014,176,168,8,0,0,0,0,80,46,35,0,0,176,0,0
"Indiana","Jackson",2014,181,147,34,0,0,0,0,93,58,42,0,0,181,0,0
"Indiana","Johnson",2014,176,170,6,0,0,0,0,71,47,37,0,0,176,0,0
"Indiana","Knox",2014,348,313,35,0,0,0,0,90,51,34,0,0,348,0,0
"Indiana","LaPorte",2014,242,155,82,5,0,0,0,126,73,45,0,0,159,83,0
"Indiana","Lake",2014,365,66,291,7,1,0,0,156,80,61,1,5,41,315,3
"Indiana","Madison",2014,335,151,182,2,0,0,0,141,71,52,0,0,55,280,0
"Indiana","Marion",2014,365,85,273,6,0,1,0,209,79,58,0,2,45,318,0
"Indiana","Monroe",2014,346,210,135,0,1,0,0,159,62,44,0,0,0,346,0
"Indiana","Montgomery",2014,149,53,96,0,0,0,0,80,67,54,0,0,0,149,0
"Indiana","Morgan",2014,181,147,34,0,0,0,0,97,64,43,0,0,181,0,0
"Indiana","Perry",2014,175,131,43,1,0,0,0,101,64,45,0,0,175,0,0
"Indiana","Porter",2014,363,131,227,5,0,0,0,115,76,55,0,0,40,291,32
"Indiana","Posey",2014,181,147,34,0,0,0,0,100,67,43,0,0,181,0,0
"Indiana","Shelby",2014,182,157,25,0,0,0,0,100,58,42,0,0,182,0,0
"Indiana","Spencer",2014,121,56,65,0,0,0,0,96,69,52,0,0,0,121,0
"Indiana","St. Joseph",2014,365,159,202,4,0,0,0,129,74,53,0,14,92,259,0
"Indiana","Tippecanoe",2014,316,178,137,1,0,0,0,128,65,46,0,0,0,316,0
"Indiana","Vanderburgh",2014,365,116,245,4,0,0,0,108,77,56,0,1,89,275,0
"Indiana","Vigo",2014,354,136,216,2,0,0,0,134,70,54,0,0,47,307,0
"Indiana","Wabash",2014,336,304,30,2,0,0,0,108,50,36,0,0,336,0,0
"Indiana","Warrick",2014,183,140,41,2,0,0,0,105,67,44,0,0,183,0,0
"Indiana","Whitley",2014,356,173,181,2,0,0,0,125,69,51,0,44,0,312,0
"Iowa","Black Hawk",2014,364,91,272,1,0,0,0,117,71,56,0,0,0,364,0
"Iowa","Bremer",2014,212,195,17,0,0,0,0,87,48,37,0,0,212,0,0
"Iowa","Cerro Gordo",2014,348,346,2,0,0,0,0,52,31,16,0,0,0,0,348
"Iowa","Clinton",2014,365,109,252,4,0,0,0,124,74,56,0,0,49,316,0
"Iowa","Delaware",2014,126,76,50,0,0,0,0,80,61,43,0,0,0,122,4
"Iowa","Harrison",2014,212,186,26,0,0,0,0,90,54,38,0,0,212,0,0
"Iowa","Johnson",2014,364,201,162,1,0,0,0,108,65,47,0,0,0,363,1
"Iowa","Lee",2014,121,62,59,0,0,0,0,98,68,48,0,0,0,121,0
"Iowa","Linn",2014,365,187,177,1,0,0,0,112,67,50,0,0,90,275,0
"Iowa","Montgomery",2014,364,196,167,1,0,0,0,107,63,48,0,0,88,276,0
"Iowa","Muscatine",2014,365,157,203,5,0,0,0,135,77,53,0,0,0,365,0
"Iowa","Palo Alto",2014,356,188,168,0,0,0,0,95,64,50,0,0,61,295,0
"Iowa","Polk",2014,365,227,138,0,0,0,0,93,62,44,0,16,70,278,1
"Iowa","Pottawattamie",2014,119,71,47,1,0,0,0,111,63,46,0,0,0,115,4
"Iowa","Scott",2014,365,45,316,4,0,0,0,111,78,59,0,0,24,270,71
"Iowa","Story",2014,214,190,24,0,0,0,0,90,51,37,0,0,214,0,0
"Iowa","Van Buren",2014,358,177,181,0,0,0,0,93,66,51,0,0,53,304,1
"Iowa","Warren",2014,213,199,14,0,0,0,0,100,49,35,0,0,213,0,0
