"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Colorado","Arapahoe",2022,365,237,116,12,0,0,0,129,84,46,0,0,355,10,0
"Colorado","Archuleta",2022,365,313,48,3,0,1,0,227,56,42,0,0,329,0,36
"Colorado","Boulder",2022,365,224,134,7,0,0,0,129,77,47,0,0,260,105,0
"Colorado","Chaffee",2022,156,98,57,1,0,0,0,119,67,49,0,0,156,0,0
"Colorado","Clear Creek",2022,359,244,110,5,0,0,0,126,74,47,0,0,359,0,0
"Colorado","Delta",2022,143,125,18,0,0,0,0,80,56,44,0,0,137,2,4
"Colorado","Denver",2022,365,161,197,7,0,0,0,112,77,52,0,88,156,120,1
"Colorado","Douglas",2022,365,242,105,17,1,0,0,169,87,46,0,0,312,53,0
"Colorado","El Paso",2022,365,249,114,2,0,0,0,115,74,46,0,0,330,35,0
"Colorado","Fremont",2022,118,115,3,0,0,0,0,77,26,12,0,0,0,0,118
"Colorado","Garfield",2022,365,221,142,2,0,0,0,108,67,49,0,0,365,0,0
"Colorado","Gilpin",2022,365,286,75,4,0,0,0,112,64,45,0,0,365,0,0
"Colorado","Grand",2022,174,136,38,0,0,0,0,80,58,44,0,0,174,0,0
"Colorado","Gunnison",2022,365,281,82,2,0,0,0,108,64,46,0,0,365,0,0
"Colorado","Jackson",2022,236,216,20,0,0,0,0,71,49,40,0,0,165,70,1
"Colorado","Jefferson",2022,365,234,100,30,1,0,0,166,97,47,0,0,365,0,0
"Colorado","La Plata",2022,365,266,98,1,0,0,0,108,71,46,0,0,349,16,0
"Colorado","Larimer",2022,365,176,179,10,0,0,0,126,84,51,0,0,296,69,0
"Colorado","Mesa",2022,365,282,82,1,0,0,0,108,58,44,0,0,293,70,2
"Colorado","Montezuma",2022,365,300,65,0,0,0,0,87,61,44,0,0,358,7,0
"Colorado","Park",2022,261,172,87,1,1,0,0,190,74,48,0,0,261,0,0
"Colorado","Pitkin",2022,122,118,4,0,0,0,0,72,28,14,0,0,0,42,80
"Colorado","Prowers",2022,354,330,22,0,1,0,1,330,41,18,0,0,0,0,354
"Colorado","Pueblo",2022,349,317,29,3,0,0,0,121,48,21,0,0,0,107,242
"Colorado","Rio Blanco",2022,365,243,120,2,0,0,0,122,64,47,0,0,300,65,0
"Colorado","Routt",2022,356,356,0,0,0,0,0,43,25,13,0,0,0,0,356
"Colorado","San Juan",2022,119,115,4,0,0,0,0,75,26,10,0,0,0,119,0
"Colorado","San Miguel",2022,255,194,60,1,0,0,0,108,64,45,0,0,198,0,57
"Colorado","Weld",2022,365,170,185,10,0,0,0,133,87,51,0,2,265,98,0
"Connecticut","Fairfield",2022,365,223,120,20,2,0,0,156,84,45,0,6,174,185,0
"Connecticut","Hartford",2022,365,260,101,4,0,0,0,136,61,42,0,9,182,174,0
"Connecticut","Litchfield",2022,365,308,54,3,0,0,0,108,58,40,0,0,319,46,0
"Connecticut","Middlesex",2022,212,173,33,6,0,0,0,147,67,40,0,0,212,0,0
"Connecticut","New Haven",2022,365,230,128,7,0,0,0,133,69,44,0,6,172,187,0
"Connecticut","New London",2022,365,290,71,4,0,0,0,108,57,39,0,0,159,206,0
"Connecticut","Tolland",2022,208,187,19,2,0,0,0,122,51,39,0,0,208,0,0
"Connecticut","Windham",2022,355,338,17,0,0,0,0,93,46,35,0,0,355,0,0
"Country Of Mexico","BAJA CALIFORNIA NORTE",2022,273,29,198,29,17,0,0,172,125,66,0,0,0,273,0
"Country Of Mexico","SONORA",2022,365,180,179,6,0,0,0,115,80,51,0,0,164,131,70
"Delaware","Kent",2022,364,277,87,0,0,0,0,84,58,42,0,0,177,187,0
"Delaware","New Castle",2022,365,208,157,0,0,0,0,93,63,48,0,1,164,200,0
"Delaware","Sussex",2022,365,274,91,0,0,0,0,87,58,43,0,0,225,140,0
"District Of Columbia","District of Columbia",2022,365,198,163,4,0,0,0,128,63,49,0,14,125,226,0
"Florida","Alachua",2022,362,292,70,0,0,0,0,84,54,41,0,0,131,231,0
"Florida","Baker",2022,365,266,99,0,0,0,0,87,55,43,0,0,106,259,0
"Florida","Bay",2022,365,218,147,0,0,0,0,99,59,46,0,0,101,264,0
"Florida","Brevard",2022,365,288,77,0,0,0,0,80,54,42,0,0,179,186,0
"Florida","Broward",2022,365,197,168,0,0,0,0,100,61,49,0,1,58,306,0
"Florida","Citrus",2022,342,229,113,0,0,0,0,78,55,45,0,0,0,342,0
"Florida","Collier",2022,347,277,70,0,0,0,0,82,53,40,0,0,115,232,0
"Florida","Columbia",2022,363,234,129,0,0,0,0,91,60,45,0,0,101,262,0
"Florida","Duval",2022,365,144,221,0,0,0,0,93,64,53,0,1,49,315,0
"Florida","Escambia",2022,365,191,173,1,0,0,0,133,64,49,0,0,106,259,0
"Florida","Flagler",2022,361,352,9,0,0,0,0,100,44,34,0,0,361,0,0
"Florida","Hamilton",2022,294,165,129,0,0,0,0,73,58,47,0,0,0,294,0
"Florida","Highlands",2022,349,337,11,1,0,0,0,112,46,33,0,0,349,0,0
"Florida","Hillsborough",2022,365,175,189,1,0,0,0,126,64,51,0,0,91,274,0
"Florida","Holmes",2022,365,204,161,0,0,0,0,91,60,47,0,0,51,314,0
"Florida","Indian River",2022,357,349,8,0,0,0,0,67,44,33,0,0,357,0,0
"Florida","Lake",2022,364,349,15,0,0,0,0,87,47,35,0,0,364,0,0
"Florida","Lee",2022,302,238,64,0,0,0,0,80,55,42,0,0,138,164,0
"Florida","Leon",2022,364,211,153,0,0,0,0,93,60,47,0,0,55,309,0
"Florida","Liberty",2022,355,346,9,0,0,0,0,74,45,32,0,0,355,0,0
"Florida","Manatee",2022,349,336,13,0,0,0,0,80,46,33,0,0,349,0,0
"Florida","Marion",2022,363,259,104,0,0,0,0,93,55,44,0,0,128,235,0
"Florida","Martin",2022,356,280,75,1,0,0,0,108,54,42,0,0,95,261,0
"Florida","Miami-Dade",2022,365,259,104,2,0,0,0,136,59,44,0,13,78,274,0
"Florida","Okaloosa",2022,170,155,15,0,0,0,0,84,49,39,0,0,166,0,4
"Florida","Orange",2022,365,317,48,0,0,0,0,97,52,39,0,0,305,60,0
"Florida","Osceola",2022,364,348,16,0,0,0,0,80,46,34,0,0,364,0,0
"Florida","Palm Beach",2022,365,275,90,0,0,0,0,90,57,41,0,0,122,243,0
"Florida","Pasco",2022,361,332,29,0,0,0,0,87,50,37,0,0,361,0,0
"Florida","Pinellas",2022,365,226,139,0,0,0,0,87,58,46,0,1,112,249,3
"Florida","Polk",2022,363,264,99,0,0,0,0,87,56,44,0,0,141,222,0
"Florida","Putnam",2022,323,321,2,0,0,0,0,58,27,16,0,0,0,0,323
"Florida","Santa Rosa",2022,365,239,125,1,0,0,0,109,60,44,0,0,123,242,0
"Florida","Sarasota",2022,358,234,124,0,0,0,0,100,59,45,0,0,110,248,0
"Florida","Seminole",2022,363,288,75,0,0,0,0,87,54,42,0,0,158,205,0
"Florida","St. Lucie",2022,358,352,6,0,0,0,0,77,44,33,0,0,358,0,0
"Florida","Volusia",2022,365,242,123,0,0,0,0,93,57,45,0,0,103,262,0
"Florida","Wakulla",2022,365,279,86,0,0,0,0,97,56,41,0,0,110,255,0
"Georgia","Bibb",2022,365,216,149,0,0,0,0,91,60,46,0,0,58,307,0
"Georgia","Charlton",2022,122,117,5,0,0,0,0,76,43,26,0,0,0,122,0
"Georgia","Chatham",2022,335,199,136,0,0,0,0,97,60,46,0,0,84,251,0
"Georgia","Chattooga",2022,245,236,9,0,0,0,0,77,47,35,0,0,245,0,0
"Georgia","Clarke",2022,362,201,161,0,0,0,0,88,63,47,0,0,109,253,0
"Georgia","Clayton",2022,121,82,39,0,0,0,0,72,58,42,0,0,0,121,0
"Georgia","Cobb",2022,285,231,53,1,0,0,0,105,57,40,0,0,193,92,0
"Georgia","Coffee",2022,119,94,25,0,0,0,0,74,54,36,0,0,0,119,0
"Georgia","Columbia",2022,245,238,7,0,0,0,0,71,45,34,0,0,245,0,0
"Georgia","Dawson",2022,245,238,6,1,0,0,0,136,47,35,0,0,245,0,0
"Georgia","DeKalb",2022,365,177,186,2,0,0,0,147,65,51,1,18,63,283,0
"Georgia","Dougherty",2022,358,180,173,4,1,0,0,151,64,50,0,0,0,358,0
"Georgia","Douglas",2022,243,215,27,1,0,0,0,133,54,38,0,0,243,0,0
"Georgia","Floyd",2022,356,256,100,0,0,0,0,84,57,37,0,0,0,356,0
"Georgia","Fulton",2022,365,162,200,2,1,0,0,169,65,52,0,3,66,296,0
"Georgia","Glynn",2022,356,221,134,1,0,0,0,106,62,45,0,0,59,297,0
"Georgia","Gwinnett",2022,365,226,139,0,0,0,0,97,62,44,0,0,130,235,0
"Georgia","Hall",2022,364,217,147,0,0,0,0,79,60,46,0,0,0,364,0
"Georgia","Henry",2022,351,262,86,3,0,0,0,105,60,40,0,0,147,204,0
"Georgia","Houston",2022,362,214,147,1,0,0,0,102,61,45,0,0,0,362,0
"Georgia","Lowndes",2022,354,191,163,0,0,0,0,100,63,48,0,0,0,354,0
"Georgia","Murray",2022,279,248,30,1,0,0,0,105,51,38,0,0,229,50,0
"Georgia","Muscogee",2022,365,214,149,2,0,0,0,149,62,45,0,0,73,292,0
"Georgia","Pike",2022,340,311,29,0,0,0,0,100,48,35,0,0,340,0,0
"Georgia","Richmond",2022,365,195,170,0,0,0,0,99,62,49,0,0,64,301,0
"Georgia","Rockdale",2022,243,214,29,0,0,0,0,90,54,39,0,0,243,0,0
"Georgia","Sumter",2022,238,224,14,0,0,0,0,93,47,35,0,0,238,0,0
"Georgia","Walker",2022,352,136,216,0,0,0,0,89,68,53,0,0,0,352,0
"Georgia","Washington",2022,362,142,217,3,0,0,0,112,68,52,0,0,0,362,0
"Hawaii","Hawaii",2022,365,328,37,0,0,0,0,71,51,33,0,0,0,365,0
"Hawaii","Honolulu",2022,365,356,9,0,0,0,0,57,40,29,0,2,177,185,1
"Hawaii","Kauai",2022,90,90,0,0,0,0,0,38,26,13,0,14,0,76,0
"Hawaii","Maui",2022,361,357,4,0,0,0,0,58,34,21,0,0,0,361,0
"Idaho","Ada",2022,365,196,162,6,1,0,0,166,75,48,0,5,201,157,2
"Idaho","Bannock",2022,365,270,93,2,0,0,0,140,67,40,0,0,111,165,89
"Idaho","Benewah",2022,365,187,167,8,3,0,0,177,69,49,0,0,0,365,0
"Idaho","Blaine",2022,355,321,29,2,3,0,0,182,49,23,0,0,0,355,0
"Idaho","Boise",2022,365,238,123,2,2,0,0,188,59,39,0,0,0,365,0
"Idaho","Bonner",2022,364,259,97,5,2,1,0,216,66,35,0,0,0,332,32
"Idaho","Bonneville",2022,357,306,50,1,0,0,0,109,53,27,0,0,0,357,0
"Idaho","Butte",2022,365,337,28,0,0,0,0,79,50,42,0,0,360,5,0
"Idaho","Canyon",2022,364,189,167,7,1,0,0,155,76,49,0,0,0,351,13
"Idaho","Custer",2022,105,98,7,0,0,0,0,98,42,7,0,0,0,105,0
"Idaho","Franklin",2022,365,310,54,1,0,0,0,103,56,23,0,0,0,365,0
"Idaho","Idaho",2022,365,242,113,4,4,2,0,263,64,41,0,0,155,210,0
"Idaho","Kootenai",2022,359,264,88,4,3,0,0,186,62,29,0,0,0,359,0
"Idaho","Latah",2022,361,312,44,1,4,0,0,192,53,13,0,0,0,361,0
"Idaho","Lemhi",2022,365,199,136,18,10,2,0,212,92,44,0,0,0,365,0
"Idaho","Nez Perce",2022,365,252,107,2,4,0,0,195,63,34,0,0,0,365,0
"Idaho","Shoshone",2022,365,217,141,4,3,0,0,172,71,42,0,0,0,363,2
"Idaho","Twin Falls",2022,353,280,71,1,1,0,0,155,55,31,0,0,0,353,0
"Idaho","Valley",2022,351,241,102,6,2,0,0,168,69,37,0,0,0,351,0
"Illinois","Adams",2022,237,230,7,0,0,0,0,71,47,39,0,0,237,0,0
"Illinois","Champaign",2022,365,223,141,1,0,0,0,126,62,44,0,0,152,213,0
"Illinois","Clark",2022,312,296,15,1,0,0,0,101,45,34,0,0,312,0,0
"Illinois","Cook",2022,365,117,240,7,1,0,0,151,76,54,0,7,68,270,20
"Illinois","DuPage",2022,365,199,165,1,0,0,0,129,67,47,0,0,100,265,0
"Illinois","Effingham",2022,239,215,24,0,0,0,0,100,51,38,0,0,239,0,0
"Illinois","Hamilton",2022,365,227,138,0,0,0,0,88,61,45,0,0,120,245,0
"Illinois","Jersey",2022,365,240,120,5,0,0,0,112,61,45,0,0,145,220,0
"Illinois","Jo Daviess",2022,343,328,15,0,0,0,0,84,46,34,0,0,343,0,0
"Illinois","Kane",2022,285,189,93,3,0,0,0,129,67,42,0,0,176,109,0
"Illinois","Lake",2022,243,199,41,2,1,0,0,159,64,39,0,0,243,0,0
"Illinois","Macon",2022,365,209,154,2,0,0,0,115,62,46,0,0,111,254,0
"Illinois","Macoupin",2022,363,352,9,2,0,0,0,108,45,33,0,122,241,0,0
"Illinois","Madison",2022,363,134,220,9,0,0,0,147,71,54,0,0,113,250,0
"Illinois","McHenry",2022,365,199,163,3,0,0,0,126,66,47,0,0,112,253,0
"Illinois","McLean",2022,365,207,156,2,0,0,0,129,63,47,0,0,119,246,0
"Illinois","Peoria",2022,319,181,138,0,0,0,0,100,65,48,0,0,102,217,0
"Illinois","Randolph",2022,365,244,119,2,0,0,0,108,61,45,0,0,147,218,0
"Illinois","Rock Island",2022,360,214,146,0,0,0,0,90,64,47,0,0,97,263,0
"Illinois","Saint Clair",2022,365,165,199,1,0,0,0,105,69,52,0,2,87,276,0
"Illinois","Sangamon",2022,362,220,138,4,0,0,0,126,62,45,0,0,107,255,0
"Illinois","Will",2022,365,193,170,2,0,0,0,101,66,49,0,0,92,273,0
"Illinois","Winnebago",2022,363,237,126,0,0,0,0,97,61,43,0,0,123,240,0
"Indiana","Allen",2022,351,326,23,2,0,0,0,115,48,35,0,0,351,0,0
"Indiana","Bartholomew",2022,365,280,84,1,0,0,0,105,57,41,0,0,215,150,0
"Indiana","Boone",2022,362,331,30,1,0,0,0,115,50,36,0,0,362,0,0
"Indiana","Brown",2022,358,348,10,0,0,0,0,97,46,35,0,0,358,0,0
"Indiana","Carroll",2022,364,343,21,0,0,0,0,93,47,34,0,0,364,0,0
"Indiana","Clark",2022,363,170,192,1,0,0,0,119,66,51,0,0,73,290,0
"Indiana","Delaware",2022,359,303,55,1,0,0,0,115,54,38,0,0,308,51,0
"Indiana","Dubois",2022,123,80,43,0,0,0,0,88,58,42,0,0,0,113,10
"Indiana","Elkhart",2022,362,242,117,3,0,0,0,127,60,43,0,0,138,224,0
"Indiana","Floyd",2022,354,337,17,0,0,0,0,87,45,33,0,0,354,0,0
"Indiana","Greene",2022,351,298,51,2,0,0,0,101,55,38,0,0,297,54,0
"Indiana","Hamilton",2022,365,241,124,0,0,0,0,100,63,43,0,0,160,205,0
"Indiana","Hendricks",2022,352,338,14,0,0,0,0,87,46,34,0,0,352,0,0
"Indiana","Henry",2022,111,87,24,0,0,0,0,95,55,34,0,0,0,111,0
"Indiana","Howard",2022,364,246,114,4,0,0,0,108,63,44,0,0,206,158,0
"Indiana","Knox",2022,344,321,23,0,0,0,0,87,48,36,0,0,344,0,0
"Indiana","LaPorte",2022,365,302,60,3,0,0,0,133,57,36,0,0,300,65,0
"Indiana","Lake",2022,365,152,208,5,0,0,0,143,69,52,0,3,82,275,5
"Indiana","Madison",2022,365,224,137,4,0,0,0,133,66,45,0,0,157,208,0
"Indiana","Marion",2022,365,101,251,12,1,0,0,154,80,56,0,0,51,314,0
"Indiana","Monroe",2022,347,265,82,0,0,0,0,96,55,38,0,0,0,347,0
"Indiana","Perry",2022,365,344,20,1,0,0,0,119,48,36,0,0,365,0,0
"Indiana","Porter",2022,365,229,130,5,0,1,0,202,62,46,0,0,165,195,5
"Indiana","Posey",2022,364,349,15,0,0,0,0,97,45,33,0,0,364,0,0
"Indiana","Shelby",2022,364,336,26,2,0,0,0,115,49,36,0,0,364,0,0
"Indiana","Spencer",2022,111,75,36,0,0,0,0,79,57,42,0,0,0,111,0
"Indiana","St. Joseph",2022,365,167,192,6,0,0,0,122,73,52,0,1,103,261,0
"Indiana","Tippecanoe",2022,350,268,82,0,0,0,0,96,56,36,0,0,0,350,0
"Indiana","Vanderburgh",2022,365,172,193,0,0,0,0,100,66,51,0,0,94,271,0
"Indiana","Vigo",2022,365,203,160,2,0,0,0,115,63,47,0,0,109,256,0
"Indiana","Wabash",2022,362,334,27,1,0,0,0,112,49,37,0,0,362,0,0
"Indiana","Warrick",2022,365,326,38,1,0,0,0,101,51,37,0,0,365,0,0
"Indiana","Whitley",2022,360,221,138,1,0,0,0,109,63,44,0,0,0,360,0
"Iowa","Black Hawk",2022,364,232,132,0,0,0,0,84,59,44,0,0,0,364,0
"Iowa","Bremer",2022,243,235,8,0,0,0,0,67,47,37,0,0,243,0,0
"Iowa","Cerro Gordo",2022,117,116,1,0,0,0,0,61,31,17,0,0,0,0,117
"Iowa","Clinton",2022,364,165,198,1,0,0,0,107,67,52,0,0,74,290,0
"Iowa","Harrison",2022,237,210,27,0,0,0,0,84,51,40,0,0,237,0,0
"Iowa","Johnson",2022,365,223,141,1,0,0,0,108,62,44,0,0,0,365,0
"Iowa","Lee",2022,106,73,33,0,0,0,0,87,57,41,0,0,0,106,0
"Iowa","Linn",2022,365,197,168,0,0,0,0,81,61,48,0,0,90,274,1
"Iowa","Montgomery",2022,363,305,58,0,0,0,0,79,54,39,0,0,169,194,0
"Iowa","Muscatine",2022,365,235,130,0,0,0,0,89,58,42,0,0,0,363,2
"Iowa","Palo Alto",2022,365,271,94,0,0,0,0,79,55,42,0,0,133,232,0
"Iowa","Polk",2022,365,273,92,0,0,0,0,89,57,41,0,4,136,224,1
"Iowa","Pottawattamie",2022,121,91,30,0,0,0,0,72,56,37,0,0,0,119,2
"Iowa","Scott",2022,365,202,163,0,0,0,0,96,65,49,0,0,97,216,52
"Iowa","Van Buren",2022,365,271,93,1,0,0,0,102,55,43,0,1,123,241,0
"Iowa","Woodbury",2022,113,91,22,0,0,0,0,76,56,36,0,0,0,113,0
"Kansas","Chase",2022,121,110,11,0,0,0,0,66,49,25,0,0,0,121,0
"Kansas","Ford",2022,362,339,21,1,1,0,0,169,40,19,0,0,0,0,362
"Kansas","Johnson",2022,365,227,137,1,0,0,0,115,64,44,0,0,138,226,1
"Kansas","Leavenworth",2022,365,341,24,0,0,0,0,80,49,37,0,0,365,0,0
"Kansas","Neosho",2022,360,201,159,0,0,0,0,94,66,48,0,1,144,208,7
"Kansas","Sedgwick",2022,365,183,178,4,0,0,0,119,71,50,0,0,166,191,8
"Kansas","Shawnee",2022,350,220,130,0,0,0,0,87,62,44,0,0,172,177,1
