"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"California","Alameda",2021,365,155,200,9,1,0,0,151,71,53,0,3,99,263,0
"California","Amador",2021,365,307,54,4,0,0,0,133,67,37,0,0,365,0,0
"California","Butte",2021,365,160,174,18,10,3,0,257,90,53,0,0,177,185,3
"California","Calaveras",2021,364,220,135,6,3,0,0,178,77,46,0,0,216,148,0
"California","Colusa",2021,365,111,238,9,6,1,0,225,76,55,0,0,60,291,14
"California","Contra Costa",2021,365,195,165,5,0,0,0,150,69,47,0,0,139,226,0
"California","Del Norte",2021,323,259,64,0,0,0,0,72,54,31,0,0,0,323,0
"California","El Dorado",2021,365,247,96,16,4,1,1,375,93,43,0,0,349,9,7
"California","Fresno",2021,365,62,221,63,17,2,0,278,130,68,0,0,146,209,10
"California","Glenn",2021,365,244,106,9,6,0,0,192,65,42,0,0,183,172,10
"California","Humboldt",2021,365,333,32,0,0,0,0,64,48,29,12,0,219,78,56
"California","Imperial",2021,365,84,252,22,4,1,2,436,97,60,0,0,134,126,105
"California","Inyo",2021,365,100,222,25,12,3,3,558,115,61,0,0,152,185,28
"California","Kern",2021,365,35,202,97,29,1,1,314,147,84,0,0,151,199,15
"California","Kings",2021,365,84,230,40,10,0,1,685,109,64,0,0,119,168,78
"California","Lake",2021,356,348,7,0,1,0,0,157,43,33,0,0,335,19,2
"California","Los Angeles",2021,365,9,259,70,26,1,0,281,143,79,0,13,148,199,5
"California","Madera",2021,365,133,197,28,7,0,0,194,100,58,0,0,210,131,24
"California","Marin",2021,365,267,98,0,0,0,0,88,60,38,0,2,149,214,0
"California","Mariposa",2021,365,193,140,25,7,0,0,162,97,49,0,0,292,73,0
"California","Mendocino",2021,365,210,147,6,2,0,0,185,69,46,0,0,76,289,0
"California","Merced",2021,365,155,177,31,2,0,0,166,100,54,0,0,210,151,4
"California","Mono",2021,364,260,78,12,11,0,3,2971,84,27,0,0,0,241,123
"California","Monterey",2021,365,261,104,0,0,0,0,80,57,41,0,0,161,194,10
"California","Napa",2021,140,108,32,0,0,0,0,77,56,41,1,0,74,65,0
"California","Nevada",2021,365,183,129,34,13,4,2,326,115,50,0,0,208,157,0
"California","Orange",2021,365,109,238,18,0,0,0,148,87,55,0,5,124,232,4
"California","Placer",2021,365,130,187,30,9,6,3,692,115,58,0,0,220,144,1
"California","Plumas",2021,365,97,184,37,24,16,7,654,170,67,0,0,0,365,0
"California","Riverside",2021,365,19,210,89,44,2,1,329,158,89,0,0,191,127,47
"California","Sacramento",2021,365,146,183,30,4,1,1,381,100,55,0,0,195,166,4
"California","San Benito",2021,365,295,70,0,0,0,0,100,55,41,0,0,280,79,6
"California","San Bernardino",2021,365,17,202,73,61,11,1,486,172,87,0,7,191,155,12
"California","San Diego",2021,365,52,297,16,0,0,0,133,90,67,0,0,163,199,3
"California","San Francisco",2021,365,255,110,0,0,0,0,86,60,39,0,8,162,195,0
"California","San Joaquin",2021,365,140,209,15,1,0,0,153,84,55,0,0,114,231,20
"California","San Luis Obispo",2021,365,154,203,8,0,0,0,133,77,53,0,0,190,167,8
"California","San Mateo",2021,365,290,75,0,0,0,0,90,56,36,0,3,199,163,0
"California","Santa Barbara",2021,365,240,124,1,0,0,0,101,60,44,0,0,180,184,1
"California","Santa Clara",2021,365,147,211,7,0,0,0,147,72,53,0,0,90,275,0
"California","Santa Cruz",2021,365,298,67,0,0,0,0,80,54,37,0,0,187,178,0
"California","Shasta",2021,365,253,95,13,4,0,0,186,84,44,0,0,344,20,1
"California","Siskiyou",2021,364,237,96,7,21,3,0,210,86,43,0,0,178,186,0
"California","Solano",2021,365,215,147,3,0,0,0,126,66,44,0,0,172,193,0
"California","Sonoma",2021,365,283,82,0,0,0,0,89,57,37,0,0,156,203,6
"California","Stanislaus",2021,365,84,234,42,5,0,0,172,105,61,0,0,136,225,4
"California","Sutter",2021,364,102,240,17,5,0,0,175,90,59,0,0,95,268,1
"California","Tehama",2021,365,207,122,21,15,0,0,193,100,47,0,0,256,109,0
"California","Trinity",2021,328,201,81,4,19,9,14,1217,168,38,0,0,0,328,0
"California","Tulare",2021,365,49,182,93,38,2,1,961,154,81,0,0,173,187,5
"California","Tuolumne",2021,360,295,63,2,0,0,0,136,61,41,0,0,360,0,0
"California","Ventura",2021,365,157,198,10,0,0,0,122,80,53,0,0,214,140,11
"California","Yolo",2021,365,242,117,4,2,0,0,159,68,42,0,0,215,149,1
"Colorado","Adams",2021,365,188,154,22,1,0,0,151,93,49,0,52,174,88,51
"Colorado","Alamosa",2021,120,114,5,1,0,0,0,109,35,12,0,0,0,120,0
"Colorado","Arapahoe",2021,365,220,108,34,3,0,0,161,101,46,0,0,352,13,0
"Colorado","Archuleta",2021,365,269,96,0,0,0,0,93,64,45,0,0,345,0,20
"Colorado","Boulder",2021,365,154,176,32,3,0,0,160,100,52,0,0,228,136,1
"Colorado","Chaffee",2021,112,47,59,6,0,0,0,119,93,58,0,0,112,0,0
"Colorado","Clear Creek",2021,357,206,127,22,2,0,0,154,93,49,0,0,357,0,0
"Colorado","Delta",2021,365,294,69,2,0,0,0,141,59,43,0,0,319,39,7
"Colorado","Denver",2021,365,128,202,31,4,0,0,166,100,55,0,107,142,116,0
"Colorado","Douglas",2021,358,195,121,34,8,0,0,177,108,48,0,0,295,63,0
"Colorado","El Paso",2021,365,224,113,28,0,0,0,140,93,47,0,0,333,32,0
"Colorado","Fremont",2021,86,85,1,0,0,0,0,62,28,15,0,0,0,0,86
"Colorado","Garfield",2021,365,198,156,10,1,0,0,158,87,49,0,0,357,8,0
"Colorado","Gilpin",2021,363,250,94,18,1,0,0,151,84,46,0,0,363,0,0
"Colorado","Grand",2021,21,13,7,1,0,0,0,119,71,48,0,0,21,0,0
"Colorado","Gunnison",2021,365,262,102,1,0,0,0,101,71,46,0,0,365,0,0
"Colorado","Jackson",2021,116,109,7,0,0,0,0,90,44,7,0,0,0,116,0
"Colorado","Jefferson",2021,365,222,88,44,11,0,0,172,115,47,0,2,363,0,0
"Colorado","La Plata",2021,364,239,121,4,0,0,0,140,71,47,1,0,325,38,0
"Colorado","Larimer",2021,365,164,151,46,4,0,0,159,112,54,0,0,298,67,0
"Colorado","Mesa",2021,365,247,116,2,0,0,0,139,65,46,0,0,271,94,0
"Colorado","Montezuma",2021,365,280,83,2,0,0,0,115,64,44,0,0,364,1,0
"Colorado","Park",2021,322,203,103,16,0,0,0,140,84,48,0,0,322,0,0
"Colorado","Pitkin",2021,122,115,7,0,0,0,0,90,40,14,0,0,0,48,74
"Colorado","Prowers",2021,361,345,14,1,0,0,1,584,39,19,0,0,0,0,361
"Colorado","Pueblo",2021,220,203,16,1,0,0,0,138,48,23,0,0,0,83,137
"Colorado","Rio Blanco",2021,365,212,148,4,1,0,0,156,77,48,0,0,251,114,0
"Colorado","Routt",2021,354,347,7,0,0,0,0,68,31,15,0,0,0,0,354
"Colorado","San Juan",2021,119,114,5,0,0,0,0,79,33,9,0,0,0,119,0
"Colorado","San Miguel",2021,252,165,87,0,0,0,0,97,67,48,0,0,199,0,53
"Colorado","Weld",2021,365,156,169,39,1,0,0,154,101,54,0,0,259,106,0
"Connecticut","Fairfield",2021,363,225,119,13,6,0,0,185,74,46,0,9,133,221,0
"Connecticut","Hartford",2021,365,247,115,3,0,0,0,136,63,42,0,12,127,226,0
"Connecticut","Litchfield",2021,364,300,61,3,0,0,0,142,58,38,1,0,249,114,0
"Connecticut","Middlesex",2021,207,171,25,10,1,0,0,151,80,39,0,0,207,0,0
"Connecticut","New Haven",2021,365,220,131,12,2,0,0,159,69,46,0,8,138,218,1
"Connecticut","New London",2021,363,277,79,7,0,0,0,129,60,39,0,0,135,228,0
"Connecticut","Tolland",2021,201,170,30,1,0,0,0,101,58,39,0,0,201,0,0
"Connecticut","Windham",2021,361,331,29,1,0,0,0,140,48,34,0,0,361,0,0
"Country Of Mexico","BAJA CALIFORNIA NORTE",2021,365,14,285,41,25,0,0,187,134,69,0,0,0,365,0
"Country Of Mexico","SONORA",2021,105,100,5,0,0,0,0,61,47,34,0,0,105,0,0
"Delaware","Kent",2021,360,260,98,2,0,0,0,108,58,42,0,0,183,177,0
"Delaware","New Castle",2021,365,195,166,4,0,0,0,144,67,48,0,0,137,228,0
"Delaware","Sussex",2021,365,277,88,0,0,0,0,100,57,40,0,0,232,133,0
"District Of Columbia","District of Columbia",2021,365,172,185,7,1,0,0,153,71,51,0,22,108,235,0
"Florida","Alachua",2021,364,308,56,0,0,0,0,84,52,39,0,0,129,235,0
"Florida","Baker",2021,365,275,90,0,0,0,0,87,55,42,0,0,101,264,0
"Florida","Bay",2021,365,228,137,0,0,0,0,78,57,46,0,0,65,300,0
"Florida","Brevard",2021,365,255,110,0,0,0,0,84,58,45,0,0,121,244,0
"Florida","Broward",2021,365,191,173,1,0,0,0,103,61,49,0,5,68,292,0
"Florida","Citrus",2021,360,236,124,0,0,0,0,83,56,44,0,0,0,360,0
"Florida","Collier",2021,363,278,85,0,0,0,0,81,55,42,0,0,101,262,0
"Florida","Columbia",2021,364,236,128,0,0,0,0,77,56,44,0,0,85,279,0
"Florida","Duval",2021,365,140,225,0,0,0,0,94,62,52,0,0,43,322,0
"Florida","Escambia",2021,365,200,165,0,0,0,0,75,60,49,0,0,80,285,0
"Florida","Flagler",2021,353,344,9,0,0,0,0,67,44,33,0,0,353,0,0
"Florida","Hamilton",2021,336,207,129,0,0,0,0,69,57,46,0,0,0,336,0
"Florida","Highlands",2021,358,344,14,0,0,0,0,93,46,33,0,0,358,0,0
"Florida","Hillsborough",2021,365,167,197,1,0,0,0,129,63,51,0,0,71,294,0
"Florida","Holmes",2021,362,206,156,0,0,0,0,74,58,48,0,0,41,321,0
"Florida","Indian River",2021,360,345,15,0,0,0,0,74,47,36,0,0,360,0,0
"Florida","Lake",2021,356,338,18,0,0,0,0,87,48,34,0,0,356,0,0
"Florida","Lee",2021,365,299,66,0,0,0,0,97,54,41,0,0,160,201,4
"Florida","Leon",2021,365,194,171,0,0,0,0,80,59,48,0,0,44,321,0
"Florida","Liberty",2021,364,358,6,0,0,0,0,61,44,32,0,0,364,0,0
"Florida","Manatee",2021,365,355,10,0,0,0,0,93,45,32,0,0,365,0,0
"Florida","Marion",2021,365,257,107,1,0,0,0,101,57,42,0,0,144,221,0
"Florida","Martin",2021,365,251,114,0,0,0,0,88,57,44,0,0,73,292,0
"Florida","Miami-Dade",2021,365,230,133,2,0,0,0,135,61,46,0,7,67,291,0
"Florida","Okaloosa",2021,365,359,6,0,0,0,0,61,44,33,0,0,357,0,8
"Florida","Orange",2021,365,354,11,0,0,0,0,87,45,33,0,1,364,0,0
"Florida","Osceola",2021,355,339,16,0,0,0,0,93,46,33,0,0,355,0,0
"Florida","Palm Beach",2021,365,263,102,0,0,0,0,83,56,43,0,0,122,243,0
"Florida","Pasco",2021,365,346,19,0,0,0,0,87,47,35,0,0,365,0,0
"Florida","Pinellas",2021,365,222,143,0,0,0,0,95,59,47,0,0,104,261,0
"Florida","Polk",2021,365,232,133,0,0,0,0,84,58,45,0,0,94,271,0
"Florida","Putnam",2021,340,340,0,0,0,0,0,46,28,16,0,0,0,0,340
"Florida","Santa Rosa",2021,364,254,110,0,0,0,0,79,56,44,0,0,91,273,0
"Florida","Sarasota",2021,365,241,124,0,0,0,0,90,58,45,0,0,90,275,0
"Florida","Seminole",2021,365,273,92,0,0,0,0,97,55,42,0,0,135,230,0
"Florida","St. Lucie",2021,363,353,10,0,0,0,0,74,45,33,0,0,363,0,0
"Florida","Volusia",2021,363,223,140,0,0,0,0,77,58,47,0,0,98,265,0
"Florida","Wakulla",2021,365,284,81,0,0,0,0,81,55,41,2,0,97,266,0
"Georgia","Bibb",2021,365,198,165,2,0,0,0,131,66,48,0,0,47,318,0
"Georgia","Charlton",2021,121,118,3,0,0,0,0,56,40,25,0,0,0,121,0
"Georgia","Chatham",2021,363,176,186,1,0,0,0,103,63,51,0,0,31,332,0
"Georgia","Chattooga",2021,245,238,7,0,0,0,0,80,45,33,0,0,245,0,0
"Georgia","Clarke",2021,365,195,169,1,0,0,0,107,65,49,0,0,61,304,0
"Georgia","Clayton",2021,121,69,52,0,0,0,0,74,62,44,0,0,0,121,0
"Georgia","Cobb",2021,285,218,67,0,0,0,0,80,57,41,0,0,188,97,0
"Georgia","Coffee",2021,116,91,25,0,0,0,0,69,53,35,0,0,0,116,0
"Georgia","Columbia",2021,245,239,6,0,0,0,0,67,46,33,0,0,245,0,0
"Georgia","Dawson",2021,245,230,15,0,0,0,0,87,47,36,0,0,245,0,0
"Georgia","DeKalb",2021,365,190,173,2,0,0,0,119,66,49,0,18,59,288,0
"Georgia","Dougherty",2021,352,166,182,4,0,0,0,133,69,51,0,0,0,352,0
"Georgia","Douglas",2021,244,215,27,2,0,0,0,101,58,38,0,0,244,0,0
"Georgia","Floyd",2021,354,234,118,2,0,0,0,141,62,38,0,0,0,354,0
"Georgia","Fulton",2021,365,147,214,4,0,0,0,150,71,53,0,3,44,318,0
"Georgia","Glynn",2021,322,267,55,0,0,0,0,80,54,38,0,0,185,137,0
"Georgia","Gwinnett",2021,324,173,149,2,0,0,0,108,67,49,0,0,71,253,0
"Georgia","Hall",2021,365,209,156,0,0,0,0,83,62,46,0,0,0,365,0
"Georgia","Henry",2021,360,259,100,1,0,0,0,112,63,39,0,0,140,220,0
"Georgia","Houston",2021,359,182,173,4,0,0,0,111,65,49,0,0,0,359,0
"Georgia","Lowndes",2021,358,213,145,0,0,0,0,86,60,46,0,0,0,358,0
"Georgia","Murray",2021,276,240,36,0,0,0,0,87,52,38,0,0,223,53,0
"Georgia","Muscogee",2021,353,233,118,1,1,0,0,155,63,43,0,0,87,266,0
"Georgia","Pike",2021,352,326,26,0,0,0,0,80,49,36,0,0,352,0,0
"Georgia","Richmond",2021,364,174,183,7,0,0,0,145,70,51,0,0,76,287,1
"Georgia","Rockdale",2021,243,216,27,0,0,0,0,93,54,39,0,0,243,0,0
"Georgia","Sumter",2021,245,228,17,0,0,0,0,74,49,35,0,0,245,0,0
"Georgia","Walker",2021,233,93,139,1,0,0,0,110,68,53,0,0,0,233,0
"Georgia","Washington",2021,365,178,184,3,0,0,0,111,69,51,0,0,0,365,0
"Hawaii","Hawaii",2021,365,336,29,0,0,0,0,65,48,27,0,0,0,365,0
"Hawaii","Honolulu",2021,365,364,1,0,0,0,0,58,39,28,1,2,267,88,7
"Hawaii","Kauai",2021,364,364,0,0,0,0,0,47,29,17,0,35,0,329,0
"Hawaii","Maui",2021,363,361,2,0,0,0,0,63,31,21,0,0,0,363,0
"Idaho","Ada",2021,365,223,124,15,3,0,0,173,79,46,0,7,207,150,1
"Idaho","Bannock",2021,365,245,112,7,1,0,0,155,76,44,0,0,96,195,74
"Idaho","Benewah",2021,364,182,168,7,7,0,0,197,74,51,0,0,0,364,0
"Idaho","Blaine",2021,350,288,52,10,0,0,0,144,66,23,0,0,0,350,0
"Idaho","Boise",2021,365,186,167,10,2,0,0,161,72,49,0,0,0,365,0
"Idaho","Bonner",2021,364,260,94,4,4,2,0,203,63,37,0,0,0,319,45
"Idaho","Bonneville",2021,356,275,72,9,0,0,0,144,67,31,0,0,0,356,0
"Idaho","Butte",2021,363,289,71,3,0,0,0,128,67,42,0,0,350,13,0
"Idaho","Canyon",2021,365,209,147,5,4,0,0,172,71,46,0,0,0,347,18
"Idaho","Custer",2021,110,93,17,0,0,0,0,99,57,8,0,0,0,110,0
"Idaho","Franklin",2021,365,285,74,6,0,0,0,119,66,28,0,0,0,365,0
"Idaho","Idaho",2021,365,237,112,9,7,0,0,188,77,42,0,0,186,179,0
"Idaho","Kootenai",2021,357,268,81,3,5,0,0,195,60,31,0,0,0,357,0
"Idaho","Latah",2021,360,309,41,5,5,0,0,195,57,20,0,0,0,360,0
"Idaho","Lemhi",2021,365,188,157,16,4,0,0,172,83,47,0,0,0,365,0
"Idaho","Nez Perce",2021,365,251,96,15,2,1,0,204,77,34,0,0,0,365,0
"Idaho","Shoshone",2021,363,186,162,9,6,0,0,179,75,49,0,0,0,362,1
"Idaho","Twin Falls",2021,361,298,56,7,0,0,0,144,61,28,0,0,0,361,0
"Idaho","Valley",2021,351,217,125,7,2,0,0,162,72,41,0,0,0,351,0
"Illinois","Adams",2021,242,219,23,0,0,0,0,93,50,40,0,0,242,0,0
"Illinois","Champaign",2021,365,236,129,0,0,0,0,99,63,44,0,0,143,222,0
"Illinois","Clark",2021,363,344,19,0,0,0,0,84,46,34,0,0,363,0,0
"Illinois","Cook",2021,365,87,257,20,1,0,0,156,89,59,0,7,78,255,25
"Illinois","DuPage",2021,365,179,184,2,0,0,0,105,69,51,0,0,100,265,0
"Illinois","Effingham",2021,237,226,11,0,0,0,0,77,46,37,0,0,237,0,0
"Illinois","Hamilton",2021,364,207,155,2,0,0,0,115,63,48,0,0,83,281,0
"Illinois","Jersey",2021,360,225,133,2,0,0,0,112,61,45,0,0,120,240,0
"Illinois","Jo Daviess",2021,362,336,26,0,0,0,0,97,47,36,0,0,362,0,0
"Illinois","Kane",2021,285,188,96,1,0,0,0,112,67,44,0,0,189,96,0
"Illinois","Lake",2021,244,180,55,9,0,0,0,136,77,42,0,0,244,0,0
"Illinois","Macon",2021,361,179,179,3,0,0,0,112,67,51,0,0,92,269,0
"Illinois","Macoupin",2021,358,339,19,0,0,0,0,93,48,31,0,131,227,0,0
"Illinois","Madison",2021,365,82,277,6,0,0,0,143,74,57,0,0,65,300,0
"Illinois","McHenry",2021,363,187,174,2,0,0,0,105,68,49,0,0,115,248,0
"Illinois","McLean",2021,365,191,173,1,0,0,0,107,63,48,0,0,89,276,0
"Illinois","Peoria",2021,361,181,179,1,0,0,0,101,65,50,0,0,92,269,0
"Illinois","Randolph",2021,355,223,131,1,0,0,0,122,61,45,0,0,119,236,0
"Illinois","Rock Island",2021,361,191,167,3,0,0,0,112,66,49,0,0,95,266,0
"Illinois","Saint Clair",2021,365,141,221,2,1,0,0,185,68,53,0,2,63,300,0
"Illinois","Sangamon",2021,362,233,129,0,0,0,0,98,62,43,0,0,100,262,0
"Illinois","Will",2021,365,157,206,2,0,0,0,105,67,52,0,0,83,282,0
"Illinois","Winnebago",2021,360,190,170,0,0,0,0,100,68,49,0,0,114,246,0
"Indiana","Allen",2021,365,257,108,0,0,0,0,100,63,40,0,0,226,139,0
"Indiana","Bartholomew",2021,364,252,112,0,0,0,0,93,61,43,0,0,163,201,0
"Indiana","Boone",2021,365,337,27,1,0,0,0,101,48,33,0,0,365,0,0
"Indiana","Brown",2021,361,341,20,0,0,0,0,84,46,33,0,0,361,0,0
"Indiana","Carroll",2021,365,338,26,1,0,0,0,105,48,34,0,0,365,0,0
"Indiana","Clark",2021,365,160,205,0,0,0,0,96,71,52,0,0,59,306,0
"Indiana","Delaware",2021,362,299,63,0,0,0,0,97,57,37,0,0,293,69,0
"Indiana","Dubois",2021,125,77,48,0,0,0,0,94,64,43,0,0,0,119,6
"Indiana","Elkhart",2021,365,214,151,0,0,0,0,87,62,45,0,0,139,226,0
"Indiana","Floyd",2021,363,340,23,0,0,0,0,100,48,34,0,0,363,0,0
"Indiana","Greene",2021,356,288,68,0,0,0,0,100,57,38,0,0,287,69,0
"Indiana","Hamilton",2021,365,232,133,0,0,0,0,100,66,44,0,0,155,210,0
"Indiana","Hendricks",2021,365,347,18,0,0,0,0,80,46,33,0,0,365,0,0
"Indiana","Henry",2021,117,78,39,0,0,0,0,82,62,38,0,0,0,117,0
"Indiana","Howard",2021,361,227,132,2,0,0,0,105,62,44,0,0,164,197,0
"Indiana","Knox",2021,360,320,38,2,0,0,0,108,51,36,0,0,360,0,0
"Indiana","LaPorte",2021,365,282,78,5,0,0,0,143,64,37,0,0,309,56,0
"Indiana","Lake",2021,365,134,225,5,1,0,0,175,72,54,0,2,53,308,2
"Indiana","Madison",2021,364,199,165,0,0,0,0,97,67,48,0,0,124,240,0
"Indiana","Marion",2021,365,81,278,6,0,0,0,114,81,58,0,2,31,332,0
"Indiana","Monroe",2021,352,223,129,0,0,0,0,95,61,43,0,0,0,352,0
"Indiana","Perry",2021,363,334,29,0,0,0,0,97,50,36,0,0,363,0,0
"Indiana","Porter",2021,365,204,154,7,0,0,0,136,68,47,0,0,149,205,11
"Indiana","Posey",2021,360,344,16,0,0,0,0,77,45,32,0,0,360,0,0
"Indiana","Shelby",2021,365,345,20,0,0,0,0,100,46,33,0,0,365,0,0
"Indiana","Spencer",2021,120,78,42,0,0,0,0,89,62,42,0,0,0,120,0
"Indiana","St. Joseph",2021,365,169,195,1,0,0,0,105,71,52,0,0,96,269,0
"Indiana","Tippecanoe",2021,349,213,136,0,0,0,0,97,62,44,0,0,0,349,0
"Indiana","Vanderburgh",2021,365,176,188,1,0,0,0,109,68,51,0,0,76,289,0
"Indiana","Vigo",2021,365,172,193,0,0,0,0,99,67,51,0,0,100,265,0
"Indiana","Wabash",2021,362,327,34,1,0,0,0,101,50,35,0,0,362,0,0
"Indiana","Warrick",2021,365,337,27,1,0,0,0,105,48,35,0,0,365,0,0
"Indiana","Whitley",2021,361,203,158,0,0,0,0,96,64,47,0,0,0,361,0
"Iowa","Black Hawk",2021,365,211,154,0,0,0,0,96,63,47,0,0,0,365,0
"Iowa","Bremer",2021,244,223,21,0,0,0,0,90,49,40,0,0,244,0,0
"Iowa","Cerro Gordo",2021,120,118,2,0,0,0,0,56,31,19,0,0,0,0,120
"Iowa","Clinton",2021,365,134,229,2,0,0,0,112,70,55,0,0,62,303,0
"Iowa","Harrison",2021,243,216,27,0,0,0,0,87,54,39,0,0,243,0,0
"Iowa","Johnson",2021,364,172,190,2,0,0,0,121,67,52,0,0,0,364,0
"Iowa","Lee",2021,101,63,38,0,0,0,0,73,63,42,0,0,0,101,0
"Iowa","Linn",2021,365,160,201,4,0,0,0,123,69,52,0,0,75,290,0
"Iowa","Montgomery",2021,351,250,100,1,0,0,0,112,58,42,0,0,109,242,0
"Iowa","Muscatine",2021,365,211,154,0,0,0,0,90,63,45,0,0,0,363,2
"Iowa","Palo Alto",2021,362,250,108,2,2,0,0,167,64,43,0,0,136,226,0
"Iowa","Polk",2021,365,227,137,1,0,0,0,110,64,45,0,7,115,243,0
"Iowa","Pottawattamie",2021,124,83,40,1,0,0,0,117,62,44,0,0,0,123,1
"Iowa","Scott",2021,365,145,219,1,0,0,0,102,70,53,0,0,73,241,51
"Iowa","Van Buren",2021,362,223,139,0,0,0,0,94,60,44,0,0,88,274,0
"Iowa","Woodbury",2021,115,79,35,0,1,0,0,168,63,42,0,0,0,115,0
"Kansas","Chase",2021,120,102,18,0,0,0,0,99,52,27,0,0,0,120,0
"Kansas","Ford",2021,358,353,5,0,0,0,0,80,32,17,0,0,0,0,358
"Kansas","Johnson",2021,364,207,153,4,0,0,0,138,65,46,0,0,117,247,0
"Kansas","Leavenworth",2021,348,330,16,2,0,0,0,126,47,34,0,0,348,0,0
"Kansas","Neosho",2021,362,171,189,2,0,0,0,145,66,51,0,0,78,277,7
"Kansas","Sedgwick",2021,365,224,136,5,0,0,0,141,66,46,0,6,188,163,8
