"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"California","Inyo",2017,365,195,145,16,3,0,6,2234,87,49,0,0,256,58,51
"California","Kern",2017,365,59,167,115,24,0,0,197,140,85,0,0,236,121,8
"California","Kings",2017,365,82,212,50,21,0,0,192,125,72,0,0,185,145,35
"California","Lake",2017,362,350,10,1,1,0,0,172,44,35,0,0,346,15,1
"California","Los Angeles",2017,365,9,237,73,38,8,0,224,156,79,0,20,156,189,0
"California","Madera",2017,365,117,200,42,6,0,0,166,105,62,0,1,210,139,15
"California","Marin",2017,365,224,133,5,3,0,0,164,62,44,0,6,86,273,0
"California","Mariposa",2017,365,146,179,31,9,0,0,189,101,54,0,0,216,149,0
"California","Mendocino",2017,365,226,131,7,0,1,0,203,70,45,0,0,107,255,3
"California","Merced",2017,364,127,203,31,3,0,0,161,100,58,0,0,173,189,2
"California","Mono",2017,365,300,40,5,1,4,15,3767,63,18,0,0,0,40,325
"California","Monterey",2017,365,265,99,1,0,0,0,121,58,41,0,0,188,150,27
"California","Napa",2017,365,137,214,7,5,2,0,274,71,53,1,1,37,326,0
"California","Nevada",2017,365,194,90,62,19,0,0,185,133,49,0,0,343,22,0
"California","Orange",2017,365,86,247,30,2,0,0,151,97,59,0,15,138,209,3
"California","Placer",2017,365,211,145,7,2,0,0,156,77,46,0,5,224,134,2
"California","Plumas",2017,351,184,142,17,8,0,0,189,90,47,0,0,0,351,0
"California","Riverside",2017,365,26,188,100,43,6,2,359,161,87,0,1,213,120,31
"California","Sacramento",2017,365,105,225,33,2,0,0,164,100,60,0,0,146,215,4
"California","San Benito",2017,365,284,79,2,0,0,0,117,64,41,0,0,311,51,3
"California","San Bernardino",2017,365,9,209,73,51,23,0,233,185,84,0,8,203,140,14
"California","San Diego",2017,365,41,262,56,6,0,0,174,112,68,0,0,203,162,0
"California","San Francisco",2017,365,211,147,7,0,0,0,136,67,44,0,28,103,234,0
"California","San Joaquin",2017,365,141,191,33,0,0,0,146,100,55,0,2,153,202,8
"California","San Luis Obispo",2017,365,107,250,8,0,0,0,133,82,58,0,0,158,187,20
"California","San Mateo",2017,365,238,120,4,3,0,0,155,62,42,0,13,123,229,0
"California","Santa Barbara",2017,365,181,167,6,8,2,1,313,74,51,0,0,169,187,9
"California","Santa Clara",2017,365,174,179,9,3,0,0,182,75,52,0,5,132,228,0
"California","Santa Cruz",2017,365,269,92,4,0,0,0,130,61,39,0,0,176,189,0
"California","Shasta",2017,365,260,91,12,2,0,0,159,84,44,0,0,348,17,0
"California","Siskiyou",2017,225,198,23,3,1,0,0,167,57,28,0,0,134,91,0
"California","Solano",2017,365,173,182,5,5,0,0,184,73,52,0,2,121,242,0
"California","Sonoma",2017,365,267,93,2,3,0,0,169,60,41,0,0,186,178,1
"California","Stanislaus",2017,365,127,175,55,8,0,0,185,112,61,0,1,207,150,7
"California","Sutter",2017,365,128,228,9,0,0,0,130,84,56,0,0,134,228,3
"California","Tehama",2017,365,237,119,6,3,0,0,172,77,42,0,0,277,88,0
"California","Trinity",2017,203,76,116,6,1,1,3,844,91,57,0,0,0,203,0
"California","Tulare",2017,365,67,171,96,31,0,0,174,147,81,0,0,211,147,7
"California","Tuolumne",2017,362,231,106,25,0,0,0,143,93,44,0,0,362,0,0
"California","Ventura",2017,365,117,215,20,6,5,2,961,100,57,0,0,176,182,7
"California","Yolo",2017,365,228,130,6,1,0,0,154,71,45,0,0,223,141,1
"Colorado","Adams",2017,365,160,203,2,0,0,0,132,73,52,0,25,135,182,23
"Colorado","Alamosa",2017,354,351,3,0,0,0,0,53,32,19,0,0,0,32,322
"Colorado","Arapahoe",2017,365,221,137,7,0,0,0,119,84,47,0,0,348,17,0
"Colorado","Archuleta",2017,360,311,49,0,0,0,0,93,54,36,0,4,204,0,152
"Colorado","Boulder",2017,357,233,113,11,0,0,0,149,80,46,0,0,320,37,0
"Colorado","Chaffee",2017,144,144,0,0,0,0,0,44,40,35,0,0,144,0,0
"Colorado","Clear Creek",2017,314,173,137,4,0,0,0,140,74,50,0,0,314,0,0
"Colorado","Delta",2017,115,114,1,0,0,0,0,52,33,19,0,0,0,0,115
"Colorado","Denver",2017,365,149,214,2,0,0,0,128,74,53,0,124,118,122,1
"Colorado","Douglas",2017,363,194,152,16,1,0,0,156,90,49,0,0,308,55,0
"Colorado","El Paso",2017,365,223,139,3,0,0,0,116,71,47,0,0,308,57,0
"Colorado","Fremont",2017,39,39,0,0,0,0,0,44,28,11,0,0,0,0,39
"Colorado","Garfield",2017,365,240,124,1,0,0,0,108,71,47,0,0,363,2,0
"Colorado","Grand",2017,117,109,8,0,0,0,0,64,50,44,0,0,117,0,0
"Colorado","Gunnison",2017,363,275,87,1,0,0,0,140,64,45,0,0,344,0,19
"Colorado","Jackson",2017,117,115,1,1,0,0,0,110,24,7,0,0,0,117,0
"Colorado","Jefferson",2017,365,214,123,28,0,0,0,136,93,47,0,0,365,0,0
"Colorado","La Plata",2017,365,255,106,4,0,0,0,112,71,46,0,1,325,39,0
"Colorado","Larimer",2017,365,165,187,12,1,0,0,154,87,52,0,0,287,78,0
"Colorado","Mesa",2017,365,213,151,1,0,0,0,101,67,48,0,0,287,78,0
"Colorado","Moffat",2017,349,282,67,0,0,0,0,84,61,44,0,0,349,0,0
"Colorado","Montezuma",2017,365,284,80,1,0,0,0,105,64,44,0,0,365,0,0
"Colorado","Montrose",2017,343,313,30,0,0,0,0,74,50,41,0,0,343,0,0
"Colorado","Park",2017,365,237,124,4,0,0,0,112,67,48,0,0,359,6,0
"Colorado","Pitkin",2017,123,123,0,0,0,0,0,48,29,14,0,0,0,29,94
"Colorado","Prowers",2017,353,347,6,0,0,0,0,67,37,17,0,0,0,0,353
"Colorado","Pueblo",2017,125,113,10,2,0,0,0,108,49,26,0,0,0,109,16
"Colorado","Rio Blanco",2017,365,237,128,0,0,0,0,97,61,46,0,0,251,114,0
"Colorado","Routt",2017,342,333,9,0,0,0,0,62,31,15,0,0,0,0,342
"Colorado","San Juan",2017,119,119,0,0,0,0,0,49,21,9,0,0,0,119,0
"Colorado","San Miguel",2017,229,197,32,0,0,0,0,87,54,43,0,0,163,0,66
"Colorado","Weld",2017,365,173,184,7,1,0,0,155,79,51,0,0,235,130,0
"Connecticut","Fairfield",2017,365,208,141,12,4,0,0,179,74,46,0,5,143,217,0
"Connecticut","Hartford",2017,365,219,143,3,0,0,0,133,64,46,0,35,130,200,0
"Connecticut","Litchfield",2017,365,317,46,2,0,0,0,122,54,37,4,0,282,76,3
"Connecticut","Middlesex",2017,207,171,28,7,1,0,0,151,61,40,0,0,207,0,0
"Connecticut","New Haven",2017,365,241,112,8,4,0,0,179,64,44,0,23,174,168,0
"Connecticut","New London",2017,348,286,54,6,2,0,0,161,56,39,0,0,186,162,0
"Connecticut","Tolland",2017,211,188,20,3,0,0,0,147,54,39,0,0,211,0,0
"Connecticut","Windham",2017,355,334,17,4,0,0,0,140,46,34,0,0,355,0,0
"Country Of Mexico","BAJA CALIFORNIA NORTE",2017,361,44,246,46,22,2,1,598,134,67,0,0,0,326,35
"Country Of Mexico","SONORA",2017,209,184,20,5,0,0,0,143,51,37,0,0,209,0,0
"Delaware","Kent",2017,361,264,96,1,0,0,0,101,59,42,0,0,225,136,0
"Delaware","New Castle",2017,365,187,168,10,0,0,0,147,71,50,0,1,132,232,0
"Delaware","Sussex",2017,365,251,113,1,0,0,0,119,61,44,0,0,199,166,0
"District Of Columbia","District of Columbia",2017,365,101,260,4,0,0,0,119,69,56,0,15,75,275,0
"Florida","Alachua",2017,355,267,88,0,0,0,0,93,57,42,0,0,123,232,0
"Florida","Baker",2017,355,339,16,0,0,0,0,90,46,33,0,0,355,0,0
"Florida","Bay",2017,365,227,138,0,0,0,0,97,61,46,0,0,110,255,0
"Florida","Brevard",2017,352,254,98,0,0,0,0,97,56,43,0,0,145,207,0
"Florida","Broward",2017,357,149,203,5,0,0,0,143,62,52,0,3,49,305,0
"Florida","Citrus",2017,350,211,139,0,0,0,0,96,62,46,0,0,0,350,0
"Florida","Collier",2017,357,270,87,0,0,0,0,93,56,39,0,0,162,195,0
"Florida","Columbia",2017,363,237,126,0,0,0,0,100,61,45,0,0,97,266,0
"Florida","Duval",2017,365,224,140,1,0,0,0,101,63,46,3,6,134,222,0
"Florida","Escambia",2017,365,286,76,3,0,0,0,115,58,41,0,0,273,92,0
"Florida","Flagler",2017,359,345,14,0,0,0,0,93,45,33,0,0,359,0,0
"Florida","Hamilton",2017,348,213,135,0,0,0,0,84,60,45,0,0,0,348,0
"Florida","Highlands",2017,334,319,15,0,0,0,0,90,46,32,0,0,334,0,0
"Florida","Hillsborough",2017,360,167,190,3,0,0,0,150,65,52,1,0,92,266,1
"Florida","Holmes",2017,360,229,131,0,0,0,0,83,59,45,0,0,117,243,0
"Florida","Indian River",2017,302,274,27,1,0,0,0,101,50,38,0,0,302,0,0
"Florida","Lake",2017,365,335,28,2,0,0,0,122,49,35,0,0,365,0,0
"Florida","Lee",2017,363,278,85,0,0,0,0,90,55,40,0,0,197,162,4
"Florida","Leon",2017,357,186,171,0,0,0,0,89,64,49,0,0,54,303,0
"Florida","Liberty",2017,355,350,5,0,0,0,0,61,44,31,0,0,355,0,0
"Florida","Manatee",2017,365,340,23,2,0,0,0,133,49,35,0,0,365,0,0
"Florida","Marion",2017,351,250,100,1,0,0,0,101,58,43,0,0,115,236,0
"Florida","Martin",2017,352,258,93,1,0,0,0,115,57,42,0,0,116,236,0
"Florida","Miami-Dade",2017,354,177,173,4,0,0,0,136,64,51,0,3,66,285,0
"Florida","Nassau",2017,278,160,118,0,0,0,0,93,62,47,0,0,0,278,0
"Florida","Okaloosa",2017,365,345,20,0,0,0,0,87,48,35,0,0,344,0,21
"Florida","Orange",2017,365,195,168,2,0,0,0,147,64,49,1,10,105,248,1
"Florida","Osceola",2017,363,345,16,2,0,0,0,133,47,34,0,0,363,0,0
"Florida","Palm Beach",2017,355,186,167,2,0,0,0,112,63,49,0,0,81,252,22
"Florida","Pasco",2017,348,312,34,2,0,0,0,112,51,37,0,0,348,0,0
"Florida","Pinellas",2017,365,200,164,1,0,0,0,140,61,48,0,0,86,279,0
"Florida","Polk",2017,365,217,144,4,0,0,0,143,61,47,0,0,116,248,1
"Florida","Putnam",2017,344,342,2,0,0,0,0,53,27,15,0,0,0,0,344
"Florida","Santa Rosa",2017,364,208,156,0,0,0,0,97,60,47,0,0,96,268,0
"Florida","Sarasota",2017,360,198,160,2,0,0,0,115,61,48,0,0,84,276,0
"Florida","Seminole",2017,355,311,42,2,0,0,0,133,53,38,0,0,310,38,7
"Florida","St. Lucie",2017,339,319,19,1,0,0,0,112,48,35,0,0,339,0,0
"Florida","Volusia",2017,354,280,74,0,0,0,0,95,55,41,0,0,192,161,1
"Florida","Wakulla",2017,358,250,108,0,0,0,0,93,59,41,5,0,110,243,0
"Georgia","Bibb",2017,365,230,135,0,0,0,0,93,63,45,0,0,113,252,0
"Georgia","Charlton",2017,113,97,16,0,0,0,0,91,53,28,0,0,0,113,0
"Georgia","Chatham",2017,363,228,135,0,0,0,0,79,60,45,0,0,64,299,0
"Georgia","Chattooga",2017,240,232,8,0,0,0,0,64,45,36,0,0,240,0,0
"Georgia","Clarke",2017,360,249,111,0,0,0,0,97,58,43,0,0,111,249,0
"Georgia","Clayton",2017,116,57,59,0,0,0,0,71,63,51,0,0,0,116,0
"Georgia","Cobb",2017,284,211,73,0,0,0,0,97,58,43,0,0,199,85,0
"Georgia","Coffee",2017,107,78,29,0,0,0,0,88,56,41,0,0,0,107,0
"Georgia","Columbia",2017,245,235,9,1,0,0,0,105,48,37,0,0,245,0,0
"Georgia","Coweta",2017,318,213,105,0,0,0,0,74,59,43,0,0,88,230,0
"Georgia","Dawson",2017,242,224,16,2,0,0,0,112,47,36,0,0,242,0,0
"Georgia","DeKalb",2017,365,174,190,1,0,0,0,143,66,51,0,24,80,261,0
"Georgia","Dougherty",2017,356,181,174,0,1,0,0,151,64,50,0,0,0,356,0
"Georgia","Douglas",2017,230,199,30,1,0,0,0,150,54,39,0,0,230,0,0
"Georgia","Floyd",2017,303,101,202,0,0,0,0,81,64,54,0,0,0,303,0
"Georgia","Fulton",2017,365,123,236,6,0,0,0,136,71,55,0,7,71,287,0
"Georgia","Glynn",2017,276,241,35,0,0,0,0,77,52,37,0,0,199,77,0
"Georgia","Gwinnett",2017,356,208,148,0,0,0,0,97,64,48,0,0,129,227,0
"Georgia","Hall",2017,254,144,110,0,0,0,0,72,61,48,0,0,0,254,0
"Georgia","Henry",2017,347,238,106,3,0,0,0,129,59,43,0,0,171,176,0
"Georgia","Houston",2017,330,183,147,0,0,0,0,93,61,47,0,0,0,330,0
"Georgia","Lowndes",2017,317,154,162,0,1,0,0,151,63,51,0,0,0,317,0
"Georgia","Murray",2017,257,225,32,0,0,0,0,90,54,41,0,0,192,65,0
"Georgia","Muscogee",2017,360,213,147,0,0,0,0,99,62,46,0,0,81,279,0
"Georgia","Paulding",2017,11,10,1,0,0,0,0,58,49,28,0,0,0,11,0
"Georgia","Pike",2017,357,329,27,1,0,0,0,119,49,39,0,0,357,0,0
"Georgia","Richmond",2017,364,198,165,0,0,0,1,357,63,48,0,0,93,266,5
"Georgia","Rockdale",2017,243,212,30,1,0,0,0,126,54,39,0,0,243,0,0
"Georgia","Sumter",2017,241,229,12,0,0,0,0,67,47,35,0,0,241,0,0
"Georgia","Walker",2017,308,150,158,0,0,0,0,85,63,51,0,0,0,308,0
"Georgia","Washington",2017,122,77,45,0,0,0,0,81,59,43,0,0,0,122,0
"Hawaii","Hawaii",2017,365,82,283,0,0,0,0,98,78,58,0,0,0,365,0
"Hawaii","Honolulu",2017,365,340,25,0,0,0,0,68,46,32,1,7,208,149,0
"Hawaii","Kauai",2017,359,353,6,0,0,0,0,59,35,15,0,69,0,290,0
"Hawaii","Maui",2017,364,332,32,0,0,0,0,88,48,28,0,0,0,364,0
"Idaho","Ada",2017,365,217,126,18,4,0,0,196,87,46,3,14,212,133,3
"Idaho","Bannock",2017,365,225,134,3,3,0,0,168,69,38,0,0,0,341,24
"Idaho","Benewah",2017,365,158,177,20,8,1,1,362,96,53,0,0,0,365,0
"Idaho","Blaine",2017,220,197,18,4,1,0,0,166,53,15,0,0,0,220,0
"Idaho","Boise",2017,365,209,146,6,1,3,0,268,71,46,0,0,0,365,0
"Idaho","Bonner",2017,362,248,102,7,0,5,0,276,68,37,0,0,0,349,13
"Idaho","Bonneville",2017,358,277,77,4,0,0,0,149,56,32,0,0,0,358,0
"Idaho","Butte",2017,347,306,38,3,0,0,0,147,51,42,0,0,325,22,0
"Idaho","Canyon",2017,365,227,121,13,4,0,0,168,75,40,0,0,0,345,20
"Idaho","Custer",2017,111,100,8,3,0,0,0,142,48,7,0,0,0,111,0
"Idaho","Franklin",2017,365,239,112,9,5,0,0,172,69,37,0,0,0,365,0
"Idaho","Idaho",2017,365,236,112,8,5,3,1,304,67,44,0,0,139,226,0
"Idaho","Jerome",2017,287,235,46,5,1,0,0,154,57,30,0,0,0,287,0
"Idaho","Kootenai",2017,355,267,77,6,0,5,0,293,63,31,0,0,0,355,0
"Idaho","Latah",2017,350,309,30,5,3,3,0,271,54,18,0,0,0,350,0
"Idaho","Lemhi",2017,358,214,113,23,8,0,0,193,98,37,0,0,0,358,0
"Idaho","Nez Perce",2017,365,252,98,6,6,3,0,286,71,36,0,0,0,365,0
"Idaho","Shoshone",2017,365,181,159,19,2,3,1,329,93,51,0,0,0,364,1
"Idaho","Twin Falls",2017,288,168,114,5,1,0,0,154,69,46,0,0,0,288,0
"Idaho","Valley",2017,362,244,106,6,6,0,0,192,68,30,0,0,0,362,0
"Illinois","Adams",2017,244,213,30,1,0,0,0,115,54,41,0,0,244,0,0
"Illinois","Champaign",2017,365,233,131,1,0,0,0,105,61,45,0,0,172,193,0
"Illinois","Clark",2017,241,211,29,1,0,0,0,101,51,39,0,0,241,0,0
"Illinois","Cook",2017,365,114,232,18,1,0,0,177,87,55,0,13,100,249,3
"Illinois","DuPage",2017,311,210,99,2,0,0,0,129,71,44,0,0,193,118,0
"Illinois","Effingham",2017,244,206,35,3,0,0,0,112,61,43,0,0,244,0,0
"Illinois","Hamilton",2017,365,220,145,0,0,0,0,87,60,46,0,0,130,235,0
"Illinois","Jersey",2017,309,170,136,3,0,0,0,119,64,48,0,0,96,213,0
"Illinois","Jo Daviess",2017,324,303,21,0,0,0,0,87,46,34,0,0,324,0,0
"Illinois","Kane",2017,353,275,77,1,0,0,0,143,64,40,0,0,278,75,0
"Illinois","Lake",2017,358,316,35,7,0,0,0,129,54,35,0,0,358,0,0
"Illinois","Macon",2017,363,214,146,3,0,0,0,108,61,47,0,0,129,234,0
"Illinois","Macoupin",2017,244,218,26,0,0,0,0,93,51,40,0,0,244,0,0
"Illinois","Madison",2017,365,155,201,9,0,0,0,136,77,53,0,0,156,209,0
"Illinois","McHenry",2017,357,226,128,3,0,0,0,133,64,44,0,0,159,198,0
"Illinois","McLean",2017,364,201,163,0,0,0,0,100,61,48,0,0,135,229,0
"Illinois","Peoria",2017,365,172,190,3,0,0,0,115,66,51,0,0,122,243,0
"Illinois","Randolph",2017,343,153,189,1,0,0,0,115,67,52,0,0,96,247,0
"Illinois","Rock Island",2017,363,270,93,0,0,0,0,93,61,42,0,0,262,101,0
"Illinois","Saint Clair",2017,365,237,127,1,0,0,0,101,60,45,0,23,148,194,0
"Illinois","Sangamon",2017,364,262,100,2,0,0,0,115,62,43,0,0,250,114,0
"Illinois","Will",2017,365,231,134,0,0,0,0,93,62,45,0,0,150,215,0
"Illinois","Winnebago",2017,354,296,58,0,0,0,0,87,57,36,0,0,288,66,0
"Indiana","Allen",2017,365,214,150,1,0,0,0,105,63,47,0,0,172,193,0
"Indiana","Bartholomew",2017,364,256,108,0,0,0,0,93,58,43,0,0,139,225,0
"Indiana","Boone",2017,245,219,25,1,0,0,0,101,51,39,0,0,245,0,0
"Indiana","Brown",2017,233,207,26,0,0,0,0,90,51,39,0,0,233,0,0
"Indiana","Carroll",2017,232,210,22,0,0,0,0,77,50,39,0,0,232,0,0
"Indiana","Clark",2017,364,286,77,1,0,0,0,101,60,40,0,0,287,77,0
"Indiana","Delaware",2017,280,225,54,1,0,0,0,112,57,40,0,0,212,68,0
"Indiana","Dubois",2017,120,83,37,0,0,0,0,72,60,42,0,0,0,117,3
"Indiana","Elkhart",2017,365,248,116,1,0,0,0,105,62,42,0,0,131,234,0
"Indiana","Floyd",2017,365,197,163,5,0,0,0,115,63,49,0,0,102,263,0
"Indiana","Greene",2017,282,213,68,1,0,0,0,101,59,43,0,0,215,67,0
"Indiana","Hamilton",2017,365,229,134,2,0,0,0,105,60,46,0,0,135,230,0
"Indiana","Hendricks",2017,240,220,20,0,0,0,0,93,50,38,0,0,240,0,0
"Indiana","Henry",2017,120,86,34,0,0,0,0,66,57,38,0,0,0,120,0
"Indiana","Howard",2017,356,211,145,0,0,0,0,83,58,45,0,0,0,356,0
"Indiana","Huntington",2017,245,227,18,0,0,0,0,100,50,39,0,0,245,0,0
"Indiana","Jackson",2017,226,206,20,0,0,0,0,93,50,40,0,0,226,0,0
"Indiana","Johnson",2017,237,214,23,0,0,0,0,80,50,39,0,0,237,0,0
"Indiana","Knox",2017,355,323,32,0,0,0,0,100,50,36,0,0,355,0,0
"Indiana","LaPorte",2017,282,203,71,8,0,0,0,147,64,42,0,0,223,59,0
"Indiana","Lake",2017,365,203,157,4,1,0,0,173,66,49,2,3,134,217,9
"Indiana","Madison",2017,365,201,163,1,0,0,0,105,62,48,0,0,97,268,0
"Indiana","Marion",2017,365,134,227,4,0,0,0,122,71,54,0,1,82,282,0
"Indiana","Monroe",2017,341,265,76,0,0,0,0,66,55,36,0,0,0,341,0
"Indiana","Morgan",2017,237,228,9,0,0,0,0,64,45,36,0,0,237,0,0
"Indiana","Perry",2017,243,212,30,1,0,0,0,101,54,40,0,0,243,0,0
"Indiana","Porter",2017,365,234,122,9,0,0,0,136,64,44,0,0,163,189,13
"Indiana","Posey",2017,229,189,38,2,0,0,0,126,58,42,0,0,229,0,0
"Indiana","Shelby",2017,243,209,33,1,0,0,0,108,58,41,0,0,243,0,0
"Indiana","Spencer",2017,118,79,39,0,0,0,0,71,62,43,0,0,0,118,0
"Indiana","St. Joseph",2017,365,236,125,4,0,0,0,133,64,44,0,15,175,175,0
"Indiana","Sullivan",2017,264,164,100,0,0,0,0,69,58,43,0,0,0,264,0
"Indiana","Tippecanoe",2017,350,191,159,0,0,0,0,83,61,48,0,0,0,350,0
"Indiana","Vanderburgh",2017,365,205,158,2,0,0,0,115,62,47,0,0,130,235,0
"Indiana","Vigo",2017,365,153,210,2,0,0,0,105,67,52,0,0,98,267,0
"Indiana","Wabash",2017,332,302,29,1,0,0,0,105,50,35,0,0,332,0,0
"Indiana","Warrick",2017,245,212,30,3,0,0,0,112,58,42,0,0,245,0,0
"Indiana","Whitley",2017,350,223,127,0,0,0,0,87,60,44,0,0,0,350,0
"Iowa","Black Hawk",2017,363,108,255,0,0,0,0,84,66,54,0,0,0,363,0
"Iowa","Bremer",2017,241,224,17,0,0,0,0,93,49,36,0,0,241,0,0
"Iowa","Cerro Gordo",2017,233,231,2,0,0,0,0,65,31,15,0,0,0,0,233
"Iowa","Clinton",2017,364,57,307,0,0,0,0,93,72,58,0,0,26,338,0
"Iowa","Delaware",2017,54,43,11,0,0,0,0,70,53,29,0,0,0,52,2
"Iowa","Harrison",2017,244,207,37,0,0,0,0,87,58,39,0,0,244,0,0
"Iowa","Johnson",2017,364,216,148,0,0,0,0,82,61,44,0,0,0,364,0
"Iowa","Lee",2017,111,71,40,0,0,0,0,69,58,43,0,0,0,111,0
"Iowa","Linn",2017,365,222,143,0,0,0,0,97,62,45,0,0,111,254,0
"Iowa","Montgomery",2017,364,228,136,0,0,0,0,84,60,45,0,0,115,249,0
"Iowa","Muscatine",2017,365,176,189,0,0,0,0,80,64,51,0,0,0,365,0
